query_id,query,docid,passage,label,query_len,passage_len,difficulty,lexical_overlap
419,Где учился Поль-Мише́ль Фуко́?,72241#5,"Фуко, Мишель Изучал труды Платона, Канта, Гегеля, Маркса, Фрейда, Гуссерля, Хайдеггера, Сартра, Мерло-Понти, Политцера, Башляра; слушал лекции, в частности, Мерло-Понти, Жана Ипполита, Жана Бофре, Жана Валя. Интересовался также психологией и после того, как в 1948 году получил в Сорбонне степень лиценциата в области философии, захотел вдобавок получить степень лиценциата по психологии. Он слушал лекции по общей и социальной психологии, вводный курс лекций по психопатологии; посещал занятия на естественнонаучном факультете, стремясь получить аттестат по психофизиологии; также ходил на занятия известного психолога Даниэля Лагаша в парижском Институте психологии. Кроме того, Фуко вместе с другими студентами посещал и клинику Флери-лез-Абро. Присутствуя на занятиях по психиатрии, Фуко знакомится с новаторскими течениями в этой области. В 1949 году он получил в Сорбонне степень лиценциата в области психологии и в том же году — диплом Института психологии.",1,4,131,0.5208,0.0
6144,Как называлась последняя столица Византии?,14073#1,"Византия Бессменной столицей и цивилизационным центром Византийской империи был Константинополь, один из крупнейших городов средневекового мира V—XII вв. Наибольшие владения империя контролировала при императоре Юстиниане I (527—565), вернув себе на несколько десятилетий значительную часть прибрежных территорий бывших западных провинций Рима и положение самой могущественной средиземноморской державы. В дальнейшем под натиском многочисленных врагов государство постепенно утрачивало земли. После славянских, лангобардских, вестготских и арабских завоеваний империя занимала лишь территорию Греции и Малой Азии. Некоторое усиление в IX—XI веках сменилось серьёзными потерями в конце XI века, во время нашествия сельджуков, и поражения при Манцикерте, усилением при первых Комнинах, после распада страны под ударами крестоносцев, взявших Константинополь в 1204 году, очередным усилением при Иоанне Ватаце, восстановлением империи Михаилом Палеологом, и, наконец, окончательной гибелью в середине XV века под натиском османов.",1,5,126,0.5208,0.0
1188,Какая была столица Византийского государства?,14073#1,"Византия Бессменной столицей и цивилизационным центром Византийской империи был Константинополь, один из крупнейших городов средневекового мира V—XII вв. Наибольшие владения империя контролировала при императоре Юстиниане I (527—565), вернув себе на несколько десятилетий значительную часть прибрежных территорий бывших западных провинций Рима и положение самой могущественной средиземноморской державы. В дальнейшем под натиском многочисленных врагов государство постепенно утрачивало земли. После славянских, лангобардских, вестготских и арабских завоеваний империя занимала лишь территорию Греции и Малой Азии. Некоторое усиление в IX—XI веках сменилось серьёзными потерями в конце XI века, во время нашествия сельджуков, и поражения при Манцикерте, усилением при первых Комнинах, после распада страны под ударами крестоносцев, взявших Константинополь в 1204 году, очередным усилением при Иоанне Ватаце, восстановлением империи Михаилом Палеологом, и, наконец, окончательной гибелью в середине XV века под натиском османов.",1,5,126,0.5208,0.0
6271,Сколько ханств было покорено при Ива́не IV Васи́льевиче Россией?,550#1,"Иван Грозный Старший сын великого князя московского Василия III и Елены Глинской. Номинально Иван стал правителем в 3 года. После восстания в Москве 1547 года правил с участием круга приближённых лиц — «Избранной Рады». При нём начался созыв Земских соборов, составлен Судебник 1550 года. Проведены реформы военной службы, судебной системы и государственного управления, в том числе внедрены элементы самоуправления на местном уровне (губная, земская и другие реформы). Были покорены Казанское и Астраханское ханства, присоединены Западная Сибирь, Область войска Донского, Башкирия, земли Ногайской Орды. Таким образом, при Иване IV прирост территории Русского государства составил почти 100 %, с 2,8 млн км² до 5,4 млн км², к завершению его царствования Россия стала размером больше всей остальной Европы.",1,9,115,0.5208571428571429,0.017857142857142856
1237,В каком жанре музыки творил Владимир Высоцкий?,24738#1,"Высоцкий, Владимир Семёнович Как поэт Высоцкий реализовал себя прежде всего в жанре авторской песни. Первые из написанных им произведений относятся к началу 1960-х годов. Вначале они исполнялись в кругу друзей, позже получили широкую известность благодаря распространявшимся по стране магнитофонным записям. Поэзия Высоцкого отличалась многообразием тем (уличные, лагерные, военные, сатирические, бытовые, сказочные, «спортивные» песни), остротой смыслового подтекста и акцентированной социально-нравственной позицией автора. В его произведениях, рассказывающих о внутреннем выборе людей, поставленных в экстремальные обстоятельства, прослеживались экзистенциальные мотивы. Творческая эволюция Высоцкого прошла несколько этапов. В его раннем творчестве преобладали уличные и дворовые песни. С середины 1960-х годов тематика произведений начала расширяться, а песенные циклы — складываться в новую «энциклопедию русской жизни». В 1970-х годах значительную часть творчества Высоцкого составляли песни и стихотворения исповедально-философского характера, поэт часто обращался к вечным вопросам бытия.",1,7,129,0.5209435897435898,0.02564102564102564
1048,Джорда́но Бру́но сожгли на костре?,314#0,"Джордано Бруно Джорда́но Бру́но (; урождённый Филиппо Бруно, прозвище Бруно Ноланец; 1548, Нола близ Неаполя — 17 февраля 1600, Рим) — итальянский монах-доминиканец, философ-пантеист и поэт; автор многочисленных трактатов. Признан выдающимся мыслителем эпохи Возрождения и великим представителем эзотеризма. Из-за своей склонности к чтению сочинений, считавшихся католической церковью подозрительными, и по причине высказываемых сомнений относительно пресуществления и непорочного зачатия Девы Марии, а также своего неортодоксального подхода к трактованию Троицы, навлёк на себя подозрения в ереси и был вынужден покинуть орден доминиканцев (1576) и скитаться по Европе: жил в Швейцарии, Франции, Англии и Германии. Вернувшись в Италию (1592), был арестован в Венеции и выдан инквизиционному суду в Риме. Он отказался отречься от своих учений и после семилетнего тюремного заключения был сожжён на костре как еретик и нарушитель монашеского обета. В 1889 году на месте казни в Риме ему был воздвигнут памятник.",1,5,139,0.5209435897435898,0.02564102564102564
3893,В каком году был снят первый фильм Властелин Колец?,9773#53,"Толкин, Джон Рональд Руэл «Властелин колец» Толкина был неоднократно экранизирован, сначала в виде мультипликационных фильмов Ральфом Бакши (Властелин колец, 1978) и Рэнкином Бэссом (Возвращение Короля, 1980). В 2001—2003 Питер Джексон снял высокобюджетный блокбастер «Властелин колец» в виде трёх фильмов, получивших множество премий и суммарно собравших в прокате почти 3 миллиарда долларов. Впоследствии Джексон взялся за экранизацию повести «Хоббит», также в трёх частях: в 2012 году в прокат вышел фильм «», через год — «», а завершилась трилогия в 2014 году фильмом «». Существует также мультипликационная экранизация «Хоббита» 1977 года. Кроме того, в 1985 году в СССР на экраны вышел телеспектакль «Сказочное путешествие мистера Бильбо Беггинса, Хоббита». В 2017 году канал Amazon приобрёл права на создание сериала по мотивам произведений Толкина, который будет предысторией «Властелина колец».",1,9,125,0.5210467289719627,0.037383177570093455
3823,Как называется столица Калмыкии?,16005#75,"Калмыкия Важнейшим образовательным и научным центром Калмыкии является её столица — город Элиста. Здесь расположены все научные учреждения республики: Калмыцкий институт гуманитарных исследований РАН (КИГИ РАН); Калмыцкий НИИ сельского хозяйства РАСХН; Институт комплексных исследований аридных территорий; Калмыцкий научно-исследовательский и проектно-изыскательский институт земельных ресурсов. В Элисте расположено большинство высших учебных заведений, действующих на территории Калмыкии, включая крупнейший вуз республики — Калмыцкий государственный университет.
Калмыцкий государственный университет является одним из ведущих вузов Юга России. В структуре университета — 8 факультетов и институт калмыцкой филологии и востоковедения, где осуществляется подготовка студентов по 22 специальностям высшего профессионального образования, 20 направлениям бакалавриата, 13 направлениям магистратуры, по 18 специальностям среднего профессионального образования, по ряду программ дополнительного образования для различных отраслей народного хозяйства республики и региона, действует аспирантура. В настоящее время в университете обучается около 8 тыс. студентов (на очной, заочной формах обучения).",1,4,136,0.5211636363636364,0.00909090909090909
2104,Грюнва́льдская битва является важным событием в истории Литвы?,16326#0,"Грюнвальдская битва Грюнва́льдская битва (Битва при Танненберге) — решающее сражение «Великой войны» 1409—1411 годов, происшедшее 15 июля 1410 года. Союз Королевства Польского и Великого княжества Литовского под предводительством короля Владислава II Ягайло и великого князя литовского Витовта одержал решающую победу над войском Тевтонского ордена. Большинство рыцарей ордена было убито или взято в плен. Несмотря на поражение, крестоносцы смогли выдержать двухмесячную осаду столицы и понесли лишь незначительные территориальные потери в результате Торуньского мира 1411 года. Территориальные споры продолжались до заключения Мельнского мира 1422 года. Тем не менее Тевтонский орден так и не смог оправиться от поражения, а жёсткие внутренние конфликты привели к экономическому упадку. Грюнвальдская битва привела к перераспределению баланса сил в Восточной Европе и ознаменовала восход польско-литовского союза до уровня доминирующей военно-политической силы в регионе.",1,8,125,0.5211891891891892,0.02702702702702703
3998,При Алекса́ндре II Николаевиче было отменено крепостное право в России?,23572#72,"История России Сын Николая Александр II (""Освободитель"") вошёл в историю как умеренно-либеральный царь-реформатор. Прежде всего, он отменил крепостное право (1861), восстановил автономию университетов, расширил местное самоуправление — ввёл суды присяжных и земские собрания, а также реформировал армию на основе всеобщей воинской повинности (1874). При Александре II окончательно был «замирён» Кавказ, а в состав России после поражения имама Шамиля вошли Чечня и Дагестан (1864). Россия вела успешные войны против Турции на Балканах, что привело к освобождению южнославянских народов, в частности в 1878 году полную независимость получила Сербия и фактическую — Болгария. При Александре II Россия присоединила Узбекистан и Туркмению (Ахал-текинская экспедиция), продала Аляску. С конца 1870-х годов в стране имел место революционный террор (организации «Земля и воля», «Народная воля»), жертвой которого стал сам царь (1881).",1,10,124,0.5213428571428572,0.044642857142857144
492,Когда в России пустили первый поезд?,63598#8,"Царскосельская железная дорога Торжественное открытие движения на участке Санкт-Петербург — Царское Село состоялось 30 октября 1837 года. Машинистом первого поезда, который состоял из паровоза Р. Стефенсона, ещё не имевшего имени паровоза «Проворный», и восьми вагонов, стал сам Герстнер. Члены Правления дороги пригласили на открытие первой в России железной дороги императора Николая I и других почётных гостей. Пассажиры заняли свои места, и в 2 часа 30 минут пополудни поезд, управляемый Ф. А. Герстнером, плавно отошёл от перрона. Через 35 минут под громкие аплодисменты встречавших и крики «Ура!» первый поезд прибыл на станцию Царское Село. Поездка от Петербурга до Царского села заняла 35 минут, а обратная поездка — 27 минут; максимальная скорость поезда достигала 64 км/ч, а средняя составила 51 км/ч. В последующие три дня в поездах от Петербурга до Царского Села и обратно ездили все желающие.",1,6,135,0.5213805309734514,0.02654867256637168
1270,Когда возник Проторенессанс в живописи?,35341#40,"Благовещение Пресвятой Богородицы Этот лиричный и праздничный сюжет издавна популярен в религиозной живописи. Он легко узнаваем по позам действующих лиц и атрибутам. Иконографические схемы начали складываться очень рано. Первые изображения появились уже во II веке в римских катакомбах, например на стене усыпальницы святой Прискиллы. Они сформировались окончательно в эпоху средневековья, найдя наиболее завершённое воплощение в работах XV века. В западноевропейской живописи проторенессанса особенно стоит отметить произведения фра Беато Анжелико, Симоне Мартини; из ренессансных работ — картины Леонардо да Винчи и Боттичелли, а из северных работ — Яна ван Эйка, Робера Кампена и Рогира ван дер Вейдена. В следующую эпоху несколько запоминающихся полотен написал Эль Греко. Начиная с эпохи барокко, как это произошло и с другими сюжетами, в трактовку этого сюжета проникают многие вольности и отступления (см., например, работу прерафаэлита Россетти, ниже).",1,5,131,0.5214101694915254,0.00847457627118644
5687,Где родился Се́ргий Ра́донежский?,54162#20,"Сергий Радонежский В повествовании Епифания не указано точное место рождения преподобного, сказано лишь, что до переселения из Ростовского княжества семья преподобного проживала «в деревне в той области, которая находится в пределах Ростовского княжества, не очень близко от города Ростова». Принято считать, что речь идёт о селе Варницы под Ростовом. Будущий святой получил при крещении имя Варфоломей в честь апостола Варфоломея.
Как отмечает церковный исследователь Т. О. Крючков, Ростовское княжество ко времени рождения преподобного Сергия представляло собой примечательное явление русской жизни: его территория уходила далеко на север, в нынешнюю Вологодчину; княжество соперничало с Великим Новгородом в освоении нынешнего русского Севера; Ростовская земля была осколком русской домонгольской цивилизации; общий упадок, разделивший русскую историю на Киевский и Московский периоды, коснулся его примерно на столетие позже, и на это время Ростов стал негласным культурным центром Руси.",1,4,132,0.5216000000000001,0.0
3868,В каком городе происходит действие романа «Ночно́й Дозо́р»?,52817#5,"Ночной Дозор (фильм, 2004) Далее действие разворачивается в 1992 году, в Москве. Молодой человек Антон Городецкий приходит к колдунье с целью вернуть жену, ушедшую к другому. Старая ведьма пообещала справиться. Осматривая квартиру колдуньи, Антон подходит к окну и видит там ЗИЛ-130 «Горсвет» и сидящих рядом людей в спецовках. Он не придаёт этому особого значения. Ведьма предупреждает Антона, что жена ждёт ребёнка, якобы от любовника, и при колдовстве ребёнок в утробе погибнет. Антон соглашается. Когда она почти закончила, внезапно появились те самые люди из «Горсвета» и помешали ведьме убить ребёнка. Эти неизвестные — сотрудники Ночного Дозора. Начали «дело шить», но тут обнаружили, что Антон их видит, хотя дозорные были в Сумраке, параллельном мире, доступном только Иным. Следовательно, Антон тоже Иной, потенциальный, неинициированный.",1,8,121,0.5216571428571428,0.017857142857142856
3881,Являются ли Химки частью Москвы?,68997#72,"Химки По территории города осуществляют движение как внутригородские и пригородные маршруты, так и междугородние (в другие города и районы области, в Москву, а также маршруты, проходящие из других городов в столицу). Автобусные маршруты по городу Химки обслуживают предприятия ГУП «Мосгортранс» (11-й, 15-й автобусные парки и Зеленоградский автокомбинат), ГУП МО «Мострансавто» (филиалы Автоколонна № 1786 г. Химки, Долгопрудненское ПАТП, Солнечногорское ПАТП, Автоколонна № 1792 г. Клин, а также другие филиалы, чьи маршруты следуют по Ленинградскому шоссе в Москву). С начала 2019 года многие маршруты, обслуживаемые ГУП МО «Мострансавто», были переданы сторонним транспортным компаниям (в частности, ООО ""СтарТранс"").
Химкинский драматический театр «Наш дом» — ул. Калинина, д 2 (основная сцена) и ул. Маяковского, д. 22 (малая сцена)
Старые Химки: 
 Новые Химки:
 Микрорайон Сходня: 
 Микрорайон Подрезково: 
 Микрорайон Клязьма-Старбеево: 
 Микрорайон Фирсановка: 
 Микрорайон Левобережный: 
 Поблизости в Москве:",1,5,132,0.5217165048543689,0.009708737864077669
2752,Поль Адриен Морис Дира́к был основоположником квантовой теории поля?,22566#42,"Дирак, Поль Адриен Морис ""Поль Адриен Морис Дирак — без сомнения, один из величайших физиков этого, да и любого другого столетия. В течение трех решающих лет — 1925, 1926 и 1927 — своими тремя работами он заложил основы, во-первых, квантовой физики в целом, во-вторых, квантовой теории поля и, в-третьих, теории элементарных частиц… Ни один человек, за исключением Эйнштейна, не оказал столь определяющего влияния за столь короткий период времени на развитие физики в этом столетии.""
В оценке творчества Дирака важное место занимают не только полученные фундаментальные результаты, но и сам способ их получения. В этом смысле первостепенное значение приобретает понятие «математической красоты», под которым понимается логическая ясность и последовательность теории. Когда в 1956 году во время лекции в Московском университете Дирака спросили о его понимании философии физики, он написал на доске:",1,9,130,0.5218181818181818,0.045454545454545456
3585,Когда появились первые поселенцы на Сахалине?,25346#31,"Сахалин Археологические находки свидетельствуют о том, что люди могли появляться на Сахалине в эпоху раннего палеолита, примерно 250—300 тыс. лет назад. В эпоху плейстоцена, в результате периодических оледенений, уровень Мирового океана несколько раз понижался и появлялись сухопутные «мосты» между Сахалином и материком, а также Сахалином, Хоккайдо и Кунаширом. В период позднего плейстоцена на Сахалин проник ""Homo sapiens"": стоянки современного человека, возрастом 20—12 тыс. лет, обнаружены в южной и средней частях острова (тогда же по ещё одному сухопутному «мосту» между Азией и Америкой, располагавшемуся на месте современного Берингова пролива, ""Homo sapiens"" перешёл на американский континент). В неолите (10—2,5 тыс. лет назад) вся территория острова Сахалин оказалась заселённой. Рыболовство и охота на морского зверя составляли основу материальной культуры людей того времени, которые вели оседлый образ жизни по морскому побережью.",1,6,127,0.5218616822429907,0.009345794392523364
2576,Валенти́н Петро́вич Глушко́ был Героем Социалистического Труда?,24411#36,"Глушко, Валентин Петрович 4 октября 1957 года началась космическая эра: состоялся запуск первого искусственного спутника Земли, выведенного на орбиту ракетой-носителем «Спутник» (модификация ракеты Р-7 с теми же двигателями). За вклад в запуск первого спутника В. П. Глушко, как и другие ведущие учёные и конструкторы, был удостоен Ленинской премии. 26 октября 1957 года ему решением ВАК была без защиты диссертации присуждена учёная степень доктора технических наук, а 20 июня 1958 года В. П. Глушко был избран действительным членом АН СССР по Отделению технических наук (энергетика).
За вклад в обеспечение полёта в космос первого космонавта планеты Ю. А. Гагарина ОКБ-456 (разработавшее для РН «Восток» двигатели РД-107 и РД-108) было награждено орденом Ленина, а главный конструктор В. П. Глушко 17 июня 1961 года второй раз удостоен звания Героя Социалистического Труда.",1,7,127,0.5220528301886793,0.018867924528301886
3150,Где зародился ислам?,304#55,"Религия Ислам возник в VII веке н. э. на Аравийском полуострове, где в ту пору царствовало язычество. Многие религиоведы (см. Люксенберг, Кристоф) склонны утверждать, что Мухаммед многое позаимствовал из иудаизма и христианства. Хотя к VII веку н. э. христианство уже распространилось на огромную территорию, включая и южное побережье Средиземного моря, на территории Аравийского полуострова его последователи были не очень многочисленны. Единственное христианское царство — Йемен — которым на момент рождения Мухаммада правили эфиопы-монофизиты, и то в период становления ислама перешло под власть персов-маздеанцев. Впрочем, кланы и племена Аравии жили бок о бок с евреями и христианами на протяжении нескольких веков, и были хорошо знакомы с идеей монотеизма. Так, Варака, двоюродный брат Хадиджи, жены Мухаммеда, был христианином. Монотеисты или люди с монотеистическими наклонностями были известны как «ханифы». Считалось, что они следуют религии Авраама. Ислам признаёт в качестве пророков основателей всех предыдущих монотеистических религий.",1,3,142,0.522294214876033,0.008264462809917356
3388,В Переделкине жил Борис Пастернак?,54391#9,"Переделкино После Великой Отечественной войны по инициативе Литературного фонда в Переделкине построили около двадцати новых домов, в которых поселились Вениамин Каверин, Николай Заболоцкий (своей дачи не имел и жил на съёмной), Валентин Катаев, Александр Фадеев, Константин Симонов, позднее Виктор Боков, Евгений Евтушенко, Андрей Вознесенский, Булат Окуджава, Белла Ахмадулина, Александр Межиров, Римма Казакова и другие советские писатели. В Доме творчества писателей «Переделкино» в разное время жили и работали прозаики, поэты, критики, драматурги и переводчики, среди них Владлен Бахнов, Наум Гребнев, Даниил Данин, Левон Мкртчян, Римма Казакова, Эмиль Кардин, Инна Лиснянская, Александр Сегень, Арсений Тарковский.В середине 1980-х годов рядом с посёлком был построен микрорайон Ново-Переделкино, а в 1988-м Московский областной исполнительный комитет присвоил Переделкину статус историко-культурного заповедника. В этом же году дачи Корнея Чуковского и Бориса Пастернака приобрели официальный статус музеев. В 1997-м мемориальный музей был основан также в доме Булата Окуджавы.",1,5,140,0.5223225806451613,0.024193548387096774
2744,Откуда родом были создатели кириллицы?,837#3,"Кириллица Около 863 года братья Константин (Кирилл) Философ и Мефодий из Солуни (Салоники) по приказу византийского императора Михаила III упорядочили письменность для старославянского языка и использовали новую азбуку для перевода на славянский язык греческих религиозных текстов. Долгое время дискуссионным оставался вопрос, была ли это кириллица (и в таком случае глаголицу считают тайнописью, появившейся после запрещения кириллицы) или глаголица — азбуки, различающиеся почти исключительно начертанием. В настоящее время в науке преобладает точка зрения, согласно которой глаголица первична, а кириллица вторична (в кириллице глаголические буквы заменены на известные греческие). Так, большинство учёных склонно считать, что глаголицу создал Константин (Кирилл) Философ, а кириллицу — его ученик Климент Охридский, последовательно работавший в Плиске и Охриде в Первом Болгарском царстве. Глаголица длительное время в несколько изменённом виде употреблялась у хорватов (до XIX в).",1,5,128,0.5224,0.0
4132,"Какой город есть родиной стиля ""гранж""?",7641#51,"Гранж Уникальное звучание гранжа частично обусловлено от других музыкальных сцен. Как отмечал сооснователь Sub Pop Джонатан Поунмэн: «Сиэтл был прекрасным примером периферийного города с активной музыкальной сценой, которая была полностью проигнорирована американскими СМИ, зацикленными на Лос-Анджелесе и Нью-Йорке». В свою очередь Марк Арм утверждал, что изоляция города означала: «этот один из уголков карты был по-настоящему инбредным, где копировались идеи друг друга». В 1980-х Сиэтл «…был отдаленным и провинциальным городом»; по словам Брюса Пэвитта это было «…пролетарское» и «небогатое» место, в связи с чем эстетика его музыкальной сцены — «…рабочая одежда, шляпы дальнобойщиков, гитары из ломбарда» представляла собой не искусственно выдуманный имидж, а результат того, что Сиэтл «… был очень бедным». К примеру, когда «… „Nevermind“ возглавил национальный чарт США, Кобейн жил в машине».",1,6,123,0.5224,0.0
2958,Сколько живет гусеница?,73280#114,"Чешуекрылые Гусеницы бабочек, живущих в северных широтах, порой не успевают завершить свой жизненный цикл за одно лето, из-за чего вынуждены впадать в зимнюю диапаузу до следующего лета. Обитающая за полярным кругом в Гренландии и Канаде волнянка ""Gynaephora groenlandica"" известна тем, что жизненный цикл её гусеницы может длиться до 14 лет. Обычно продолжительность жизненного цикла составляет до 7 лет. Вторая уникальная возможность гусениц данного вида заключается в том, что во время зимовок в стадии диапаузы они могут переживать температуру −60…−70 °C. При снижении температуры окружающей среды в конце арктического лета гусеницы начинают синтезировать защищающие от холода химические соединения, такие как глицерин и бетаин. Гусеницы проводят около 90 % своей жизни в замёрзшем виде в состоянии диапаузы и лишь около 5 % питаясь скудной растительностью. Жизненный цикл гусениц родственного ей вида волнянка Кузнецова, эндемика острова Врангель, длится до 6 лет.",1,3,138,0.5224,0.0
3121,Сколько лет продолжалась гражданская война в России 1919 года?,29#54,"Российская империя Гражданская война в России продолжалась в течение 1917—1922 годов. Она принесла огромные людские и материальные потери. Общее число погибших в годы Гражданской войны, по разным оценкам составило от 10 до 17 млн человек. Белое движение потерпело поражение в войне, большинство его участников погибло или отправилось в эмиграцию (всего из страны эмигрировало до 2 млн человек). В результате Первой мировой войны, революции и гражданской войны промышленное производство к 1920 году упало по разным отраслям до 4—20 % от уровня 1913 года, производство сельскохозяйственной продукции сократилось почти в два раза (как следствие — массовый голод 1921—1922 годов, который охватил территорию с населением более 30 млн человек).
В этот период на части территории бывшей Российской империи возникли новые государства: Польша, прибалтийские республики (Литва, Латвия, Эстония) и Финляндия. Бессарабия была оккупирована Румынией.",1,9,130,0.5224561403508772,0.043859649122807015
